,t,u0,u1,y
4145,25005.0,1.0,6.8877314814814814e-09,
4146,25011.0,1.0,6.89375e-09,
4147,25017.0,1.0,6.899768518518519e-09,
4148,25023.0,1.0,6.905787037037037e-09,
4149,25031.0,1.0,6.913811728395062e-09,
4150,25035.0,1.0,6.917824074074075e-09,
4151,25041.0,1.0,6.923842592592593e-09,
4152,25047.0,1.0,6.9298611111111104e-09,
4153,25053.0,1.0,6.93587962962963e-09,
4154,25059.0,1.0,6.941898148148149e-09,
4155,25065.0,1.0,6.9479166666666664e-09,
4156,25071.0,1.0,6.953935185185185e-09,
4157,25077.0,1.0,6.959953703703704e-09,
4158,25083.0,1.0,6.9659722222222224e-09,
4159,25089.0,1.0,6.97199074074074e-09,
4160,25095.0,1.0,6.978009259259259e-09,
4161,25101.0,1.0,6.984027777777778e-09,
4162,25107.0,1.0,6.990046296296296e-09,
4163,25113.0,1.0,6.996064814814815e-09,
4164,25119.0,1.0,7.0020833333333336e-09,
4165,25125.0,1.0,7.0081018518518514e-09,
4166,25131.0,1.0,7.01412037037037e-09,
4167,25137.0,1.0,7.020138888888889e-09,
4168,25143.0,1.0,7.026157407407407e-09,
4169,25149.0,1.0,7.032175925925926e-09,
4170,25155.0,1.0,7.038194444444444e-09,
4171,25161.0,1.0,7.044212962962963e-09,
4172,25167.0,1.0,7.050231481481482e-09,
4173,25175.0,1.0,7.0582561728395056e-09,
4174,25179.0,1.0,7.062268518518518e-09,
4175,25185.0,1.0,7.068287037037037e-09,
4176,25193.0,1.0,7.0763117283950616e-09,
4177,25197.0,1.0,7.080324074074074e-09,
4178,25203.0,1.0,7.086342592592593e-09,
4179,25209.0,1.0,7.092361111111111e-09,
4180,25215.0,1.0,7.09837962962963e-09,
4181,25221.0,1.0,7.1043981481481476e-09,
4182,25227.0,1.0,7.110416666666667e-09,
4183,25233.0,1.0,7.116435185185185e-09,
4184,25239.0,1.0,7.1224537037037036e-09,
4185,25245.0,1.0,7.128472222222222e-09,
4186,25251.0,1.0,7.134490740740741e-09,
4187,25257.0,1.0,7.140509259259259e-09,
4188,25263.0,1.0,7.146527777777777e-09,
4189,25269.0,1.0,7.152546296296297e-09,
4190,25275.0,1.0,7.158564814814815e-09,
4191,25281.0,1.0,7.164583333333333e-09,
4192,25287.0,1.0,7.170601851851851e-09,
4193,25293.0,1.0,7.176620370370371e-09,
4194,25299.0,1.0,7.182638888888889e-09,
4195,25305.0,1.0,7.188657407407407e-09,
4196,25311.0,1.0,7.194675925925925e-09,
4197,25317.0,1.0,7.2006944444444445e-09,
4198,25323.0,1.0,7.206712962962963e-09,
4199,25329.0,1.0,7.212731481481481e-09,
4200,25335.0,1.0,7.2187500000000005e-09,
4201,25341.0,1.0,7.224768518518518e-09,
4202,25347.0,1.0,7.230787037037037e-09,
4203,25353.0,1.0,7.236805555555555e-09,
4204,25359.0,1.0,7.242824074074074e-09,
4205,25365.0,1.0,7.248842592592592e-09,
4206,25380.0,1.0,7.263888888888889e-09,
4207,25383.0,1.0,7.266898148148148e-09,
4208,25389.0,1.0,7.272916666666667e-09,
4209,25395.0,1.0,7.278935185185185e-09,
4210,25401.0,1.0,7.284953703703704e-09,
4211,25407.0,1.0,7.290972222222222e-09,
4212,25413.0,1.0,7.296990740740741e-09,
4213,25419.0,1.0,7.3030092592592585e-09,
4214,25425.0,1.0,7.309027777777778e-09,
4215,25431.0,1.0,7.315046296296297e-09,
4216,25437.0,1.0,7.3210648148148145e-09,
4217,25443.0,1.0,7.327083333333332e-09,
4218,25449.0,1.0,7.333101851851852e-09,
4219,25455.0,1.0,7.3391203703703705e-09,
4220,25461.0,1.0,7.345138888888888e-09,
4221,25467.0,1.0,7.351157407407408e-09,
4222,25473.0,1.0,7.357175925925926e-09,
4223,25479.0,1.0,7.363194444444444e-09,
4224,25485.0,1.0,7.369212962962962e-09,
4225,25491.0,1.0,7.375231481481482e-09,
4226,25497.0,1.0,7.3812499999999995e-09,
4227,25503.0,1.0,7.387268518518518e-09,
4228,25509.0,1.0,7.393287037037038e-09,
4229,25515.0,1.0,7.3993055555555555e-09,
4230,25521.0,1.0,7.405324074074074e-09,
4231,25529.0,1.0,7.413348765432099e-09,
4232,25533.0,1.0,7.4173611111111115e-09,
4233,25539.0,1.0,7.423379629629629e-09,
4234,25545.0,1.0,7.429398148148148e-09,
4235,25551.0,1.0,7.435416666666666e-09,
4236,25557.0,1.0,7.441435185185185e-09,
4237,25563.0,1.0,7.447453703703704e-09,
4238,25569.0,1.0,7.453472222222223e-09,
4239,25575.0,1.0,7.45949074074074e-09,
4240,25581.0,1.0,7.465509259259258e-09,
4241,25587.0,1.0,7.471527777777779e-09,
4242,25593.0,1.0,7.477546296296296e-09,
4243,25599.0,1.0,7.483564814814814e-09,
4244,25605.0,1.0,7.489583333333333e-09,
4245,25611.0,1.0,7.495601851851852e-09,
4246,25617.0,1.0,7.50162037037037e-09,
4247,25623.0,1.0,7.507638888888889e-09,
4248,25629.0,1.0,7.513657407407408e-09,
4249,25635.0,1.0,7.519675925925926e-09,
4250,25641.0,1.0,7.525694444444445e-09,
4251,25647.0,1.0,7.531712962962962e-09,
4252,25653.0,1.0,7.53773148148148e-09,
4253,25659.0,1.0,7.54375e-09,
4254,25665.0,1.0,7.549768518518518e-09,
4255,25671.0,1.0,7.555787037037038e-09,
4256,25677.0,1.0,7.561805555555555e-09,
4257,25683.0,1.0,7.567824074074074e-09,
4258,25689.0,1.0,7.573842592592593e-09,
4259,25695.0,1.0,7.579861111111111e-09,
4260,25701.0,1.0,7.58587962962963e-09,
4261,25707.0,1.0,7.591898148148147e-09,
4262,25713.0,1.0,7.597916666666666e-09,
4263,25719.0,1.0,7.603935185185186e-09,
4264,25725.0,1.0,7.609953703703703e-09,
4265,25731.0,1.0,7.615972222222222e-09,
4266,25737.0,1.0,7.62199074074074e-09,
4267,25743.0,1.0,7.628009259259259e-09,
4268,25749.0,1.0,7.634027777777778e-09,
4269,25755.0,1.0,7.640046296296296e-09,
4270,25761.0,1.0,7.646064814814815e-09,
4271,25767.0,1.0,7.652083333333334e-09,
4272,25773.0,1.0,7.658101851851852e-09,
4273,25779.0,1.0,7.664120370370371e-09,
4274,25785.0,1.0,7.670138888888888e-09,
4275,25791.0,1.0,7.676157407407407e-09,
4276,25797.0,1.0,7.682175925925925e-09,
4277,25803.0,1.0,7.688194444444446e-09,
4278,25809.0,1.0,7.694212962962963e-09,
4279,25815.0,1.0,7.700231481481481e-09,
4280,25821.0,1.0,7.70625e-09,
4281,25827.0,1.0,7.712268518518519e-09,
4282,25833.0,1.0,7.718287037037037e-09,
4283,25841.0,1.0,7.726311728395062e-09,
4284,25845.0,1.0,7.730324074074075e-09,
4285,25851.0,1.0,7.736342592592593e-09,
4286,25857.0,1.0,7.74236111111111e-09,
4287,25863.0,1.0,7.748379629629629e-09,
4288,25869.0,1.0,7.754398148148148e-09,
4289,25875.0,1.0,7.760416666666666e-09,
4290,25881.0,1.0,7.766435185185185e-09,
4291,25887.0,1.0,7.772453703703704e-09,
4292,25893.0,1.0,7.778472222222222e-09,
4293,25899.0,1.0,7.784490740740741e-09,
4294,25905.0,1.0,7.79050925925926e-09,
4295,25911.0,1.0,7.796527777777778e-09,
4296,25917.0,1.0,7.802546296296295e-09,
4297,25923.0,1.0,7.808564814814814e-09,
4298,25929.0,1.0,7.814583333333334e-09,
4299,25935.0,1.0,7.820601851851853e-09,
4300,25941.0,1.0,7.82662037037037e-09,
4301,25947.0,1.0,7.832638888888889e-09,
4302,25953.0,1.0,7.838657407407407e-09,
4303,25959.0,1.0,7.844675925925926e-09,
4304,25965.0,1.0,7.850694444444445e-09,
4305,25971.0,1.0,7.856712962962962e-09,
4306,25977.0,1.0,7.862731481481482e-09,
4307,25983.0,1.0,7.86875e-09,
4308,25989.0,1.0,7.87476851851852e-09,
4309,25995.0,1.0,7.880787037037038e-09,
4310,26001.0,1.0,7.886805555555555e-09,
4311,26007.0,1.0,7.892824074074074e-09,
4312,26013.0,1.0,7.898842592592592e-09,
4313,26019.0,1.0,7.904861111111111e-09,
4314,26025.0,1.0,7.91087962962963e-09,
4315,26031.0,1.0,7.916898148148148e-09,
4316,26037.0,1.0,7.922916666666667e-09,
4317,26043.0,1.0,7.928935185185186e-09,
4318,26049.0,1.0,7.934953703703703e-09,
4319,26055.0,1.0,7.940972222222221e-09,
4320,26061.0,1.0,7.946990740740742e-09,
4321,26067.0,1.0,7.95300925925926e-09,
4322,26073.0,1.0,7.959027777777777e-09,
4323,26079.0,1.0,7.965046296296296e-09,
4324,26085.0,1.0,7.971064814814815e-09,
4325,26091.0,1.0,7.977083333333333e-09,
4326,26097.0,1.0,7.983101851851852e-09,
4327,26103.0,1.0,7.989120370370369e-09,
4328,26109.0,1.0,7.99513888888889e-09,
4329,26115.0,1.0,8.001157407407408e-09,
4330,26121.0,1.0,8.007175925925927e-09,
4331,26127.0,1.0,8.013194444444445e-09,
4332,26133.0,1.0,8.019212962962962e-09,
4333,26139.0,1.0,8.025231481481481e-09,
4334,26145.0,1.0,8.031250000000001e-09,
4335,26151.0,1.0,8.037268518518518e-09,
4336,26157.0,1.0,8.043287037037037e-09,
4337,26163.0,1.0,8.049305555555556e-09,
4338,26169.0,1.0,8.055324074074074e-09,
4339,26175.0,1.0,8.061342592592593e-09,
4340,26181.0,1.0,8.067361111111112e-09,
4341,26187.0,1.0,8.073379629629629e-09,
4342,26193.0,1.0,8.079398148148149e-09,68.0
4343,26199.0,1.0,8.085416666666668e-09,
4344,26205.0,1.0,8.091435185185185e-09,
4345,26211.0,1.0,8.097453703703703e-09,
4346,26217.0,1.0,8.103472222222222e-09,
4347,26223.0,1.0,8.10949074074074e-09,
4348,26229.0,1.0,8.11550925925926e-09,
4349,26235.0,1.0,8.121527777777776e-09,
4350,26241.0,1.0,8.127546296296297e-09,
4351,26247.0,1.0,8.133564814814815e-09,
4352,26253.0,1.0,8.139583333333334e-09,
4353,26259.0,1.0,8.145601851851853e-09,
4354,26265.0,1.0,8.15162037037037e-09,
4355,26271.0,1.0,8.157638888888888e-09,
4356,26277.0,1.0,8.163657407407408e-09,
4357,26283.0,1.0,8.169675925925926e-09,
4358,26289.0,1.0,8.175694444444444e-09,
4359,26295.0,1.0,8.181712962962963e-09,
4360,26301.0,1.0,8.187731481481482e-09,
4361,26307.0,1.0,8.19375e-09,
4362,26313.0,1.0,8.199768518518519e-09,
4363,26319.0,1.0,8.205787037037036e-09,
4364,26325.0,1.0,8.211805555555556e-09,
4365,26331.0,1.0,8.217824074074075e-09,
4366,26337.0,1.0,8.223842592592592e-09,
4367,26343.0,1.0,8.22986111111111e-09,
4368,26349.0,1.0,8.235879629629629e-09,
4369,26355.0,1.0,8.241898148148148e-09,
4370,26361.0,1.0,8.247916666666666e-09,
4371,26367.0,1.0,8.253935185185185e-09,
4372,26373.0,1.0,8.259953703703704e-09,
4373,26379.0,1.0,8.265972222222222e-09,
4374,26385.0,1.0,8.271990740740741e-09,
4375,26391.0,1.0,8.27800925925926e-09,
4376,26397.0,1.0,8.284027777777777e-09,
4377,26403.0,1.0,8.290046296296295e-09,
4378,26409.0,1.0,8.296064814814816e-09,
4379,26415.0,1.0,8.302083333333333e-09,
4380,26421.0,1.0,8.308101851851851e-09,
4381,26427.0,1.0,8.31412037037037e-09,
4382,26433.0,1.0,8.320138888888889e-09,
4383,26439.0,1.0,8.326157407407407e-09,
4384,26445.0,1.0,8.332175925925926e-09,
4385,26451.0,1.0,8.338194444444443e-09,
4386,26457.0,1.0,8.344212962962963e-09,
4387,26463.0,1.0,8.350231481481482e-09,
4388,26469.0,1.0,8.356249999999999e-09,
4389,26475.0,1.0,8.362268518518518e-09,
4390,26481.0,1.0,8.368287037037036e-09,
4391,26487.0,1.0,8.374305555555555e-09,
4392,26493.0,1.0,8.380324074074074e-09,
4393,26499.0,1.0,8.386342592592592e-09,
4394,26507.0,1.0,8.394367283950618e-09,
4395,26511.0,1.0,8.39837962962963e-09,
4396,26517.0,1.0,8.404398148148148e-09,
4397,26523.0,1.0,8.410416666666667e-09,
4398,26529.0,1.0,8.416435185185184e-09,
4399,26535.0,1.0,8.422453703703703e-09,
4400,26541.0,1.0,8.428472222222223e-09,
4401,26547.0,1.0,8.43449074074074e-09,
4402,26555.0,1.0,8.442515432098766e-09,
4403,26559.0,1.0,8.446527777777777e-09,
4404,26565.0,1.0,8.452546296296296e-09,
4405,26571.0,1.0,8.458564814814815e-09,
4406,26577.0,1.0,8.464583333333333e-09,
4407,26583.0,1.0,8.470601851851852e-09,
4408,26589.0,1.0,8.47662037037037e-09,
4409,26597.0,1.0,8.484645061728395e-09,
4410,26601.0,1.0,8.488657407407406e-09,
4411,26607.0,1.0,8.494675925925925e-09,
4412,26613.0,1.0,8.500694444444444e-09,
4413,26619.0,1.0,8.506712962962962e-09,
4414,26625.0,1.0,8.512731481481481e-09,
4415,26631.0,1.0,8.51875e-09,
4416,26637.0,1.0,8.524768518518518e-09,
4417,26643.0,1.0,8.530787037037037e-09,
4418,26649.0,1.0,8.536805555555556e-09,
4419,26655.0,1.0,8.542824074074074e-09,
4420,26661.0,1.0,8.548842592592591e-09,
4421,26667.0,1.0,8.554861111111112e-09,
4422,26673.0,1.0,8.56087962962963e-09,
4423,26679.0,1.0,8.566898148148147e-09,
4424,26685.0,1.0,8.572916666666666e-09,
4425,26691.0,1.0,8.578935185185185e-09,
4426,26697.0,1.0,8.584953703703703e-09,
4427,26703.0,1.0,8.590972222222222e-09,
4428,26709.0,1.0,8.59699074074074e-09,
4429,26715.0,1.0,8.60300925925926e-09,
4430,26721.0,1.0,8.609027777777778e-09,
4431,26727.0,1.0,8.615046296296297e-09,
4432,26733.0,1.0,8.621064814814815e-09,
4433,26739.0,1.0,8.627083333333332e-09,
4434,26745.0,1.0,8.633101851851851e-09,
4435,26751.0,1.0,8.63912037037037e-09,
4436,26757.0,1.0,8.645138888888888e-09,
4437,26763.0,1.0,8.651157407407407e-09,
4438,26769.0,1.0,8.657175925925926e-09,
4439,26775.0,1.0,8.663194444444444e-09,
4440,26781.0,1.0,8.669212962962963e-09,
4441,26787.0,1.0,8.675231481481482e-09,
4442,26793.0,1.0,8.681249999999999e-09,
4443,26799.0,1.0,8.687268518518519e-09,
4444,26805.0,1.0,8.693287037037038e-09,
4445,26811.0,1.0,8.699305555555555e-09,
4446,26817.0,1.0,8.705324074074073e-09,
4447,26825.0,1.0,8.7133487654321e-09,
4448,26829.0,1.0,8.71736111111111e-09,
4449,26835.0,1.0,8.72337962962963e-09,
4450,26841.0,1.0,8.729398148148148e-09,
4451,26847.0,1.0,8.735416666666667e-09,
4452,26853.0,1.0,8.741435185185185e-09,
4453,26859.0,1.0,8.747453703703704e-09,
4454,26865.0,1.0,8.753472222222223e-09,
4455,26871.0,1.0,8.75949074074074e-09,
4456,26877.0,1.0,8.765509259259258e-09,
4457,26883.0,1.0,8.771527777777779e-09,
4458,26889.0,1.0,8.777546296296296e-09,
4459,26895.0,1.0,8.783564814814814e-09,
4460,26901.0,1.0,8.789583333333333e-09,
4461,26907.0,1.0,8.795601851851852e-09,
4462,26913.0,1.0,8.80162037037037e-09,
4463,26919.0,1.0,8.807638888888889e-09,
4464,26925.0,1.0,8.813657407407406e-09,
4465,26931.0,1.0,8.819675925925926e-09,
4466,26937.0,1.0,8.825694444444445e-09,
4467,26943.0,1.0,8.831712962962962e-09,
4468,26949.0,1.0,8.83773148148148e-09,
4469,26955.0,1.0,8.84375e-09,
4470,26961.0,1.0,8.849768518518518e-09,
4471,26969.0,1.0,8.857793209876542e-09,
4472,26973.0,1.0,8.861805555555555e-09,
4473,26979.0,1.0,8.867824074074074e-09,
4474,26985.0,1.0,8.873842592592593e-09,
4475,26991.0,1.0,8.879861111111111e-09,
4476,26997.0,1.0,8.88587962962963e-09,
4477,27003.0,1.0,8.903703703703704e-09,
4478,27009.0,1.0,8.933333333333332e-09,
4479,27015.0,1.0,8.962962962962962e-09,
4480,27021.0,1.0,8.992592592592593e-09,
4481,27027.0,1.0,9.022222222222221e-09,
4482,27033.0,1.0,9.051851851851851e-09,
4483,27039.0,1.0,9.081481481481482e-09,
4484,27045.0,1.0,9.11111111111111e-09,
4485,27051.0,1.0,9.14074074074074e-09,
4486,27057.0,1.0,9.170370370370372e-09,
4487,27063.0,1.0,9.2e-09,
4488,27069.0,1.0,9.22962962962963e-09,
4489,27075.0,1.0,9.25925925925926e-09,
4490,27081.0,1.0,9.288888888888889e-09,
4491,27087.0,1.0,9.318518518518519e-09,
4492,27093.0,1.0,9.348148148148148e-09,
4493,27099.0,1.0,9.377777777777778e-09,67.0
4494,27105.0,1.0,9.407407407407408e-09,
4495,27111.0,1.0,9.437037037037037e-09,
4496,27117.0,1.0,9.466666666666665e-09,
4497,27123.0,1.0,9.496296296296297e-09,
4498,27129.0,1.0,9.525925925925926e-09,
4499,27137.0,1.0,9.565432098765432e-09,
4500,27141.0,1.0,9.585185185185186e-09,
4501,27147.0,1.0,9.614814814814814e-09,
4502,27153.0,1.0,9.644444444444444e-09,
4503,27161.0,1.0,9.68395061728395e-09,
4504,27165.0,1.0,9.703703703703703e-09,
4505,27171.0,1.0,9.733333333333333e-09,
4506,27177.0,1.0,9.762962962962964e-09,
4507,27183.0,1.0,9.792592592592592e-09,
4508,27189.0,1.0,9.822222222222222e-09,
4509,27195.0,1.0,9.851851851851852e-09,
4510,27201.0,1.0,9.881481481481481e-09,
4511,27207.0,1.0,9.911111111111111e-09,
4512,27213.0,1.0,9.94074074074074e-09,
4513,27219.0,1.0,9.97037037037037e-09,
4514,27225.0,1.0,1e-08,
4515,27231.0,1.0,1.002962962962963e-08,
4516,27237.0,1.0,1.0059259259259258e-08,
4517,27243.0,1.0,1.008888888888889e-08,
4518,27249.0,1.0,1.0118518518518519e-08,
4519,27255.0,1.0,1.0148148148148147e-08,
4520,27261.0,1.0,1.0177777777777778e-08,
4521,27267.0,1.0,1.0207407407407408e-08,
4522,27273.0,1.0,1.0237037037037036e-08,
4523,27279.0,1.0,1.0266666666666668e-08,
4524,27285.0,1.0,1.0296296296296296e-08,
4525,27291.0,1.0,1.0325925925925925e-08,
4526,27297.0,1.0,1.0355555555555555e-08,
4527,27303.0,1.0,1.0385185185185186e-08,
4528,27309.0,1.0,1.0414814814814815e-08,
4529,27315.0,1.0,1.0444444444444444e-08,
4530,27321.0,1.0,1.0474074074074074e-08,
4531,27327.0,1.0,1.0503703703703704e-08,
4532,27333.0,1.0,1.0533333333333333e-08,
4533,27339.0,1.0,1.0562962962962961e-08,
4534,27345.0,1.0,1.0592592592592593e-08,
4535,27351.0,1.0,1.0622222222222222e-08,
4536,27357.0,1.0,1.065185185185185e-08,
4537,27363.0,1.0,1.0681481481481482e-08,
4538,27369.0,1.0,1.0711111111111112e-08,
4539,27375.0,1.0,1.074074074074074e-08,
4540,27381.0,1.0,1.0770370370370371e-08,
4541,27387.0,1.0,1.08e-08,
4542,27393.0,1.0,1.0829629629629629e-08,
4543,27399.0,1.0,1.085925925925926e-08,
4544,27405.0,1.0,1.088888888888889e-08,
4545,27415.0,1.0,1.0938271604938272e-08,
4546,27423.0,1.0,1.0977777777777777e-08,
4547,27429.0,1.0,1.1007407407407407e-08,
4548,27435.0,1.0,1.1037037037037037e-08,
4549,27441.0,1.0,1.1066666666666668e-08,
4550,27447.0,1.0,1.1096296296296296e-08,
4551,27453.0,1.0,1.1125925925925926e-08,
4552,27459.0,1.0,1.1155555555555554e-08,
4553,27465.0,1.0,1.1185185185185185e-08,
4554,27471.0,1.0,1.1214814814814815e-08,
4555,27477.0,1.0,1.1244444444444445e-08,
4556,27483.0,1.0,1.1274074074074074e-08,
4557,27489.0,1.0,1.1303703703703704e-08,
4558,27495.0,1.0,1.1333333333333332e-08,
4559,27501.0,1.0,1.1362962962962964e-08,
4560,27509.0,1.0,1.1402469135802469e-08,
4561,27513.0,1.0,1.1422222222222221e-08,
4562,27519.0,1.0,1.1451851851851851e-08,
4563,27525.0,1.0,1.1481481481481482e-08,
4564,27531.0,1.0,1.151111111111111e-08,
4565,27537.0,1.0,1.154074074074074e-08,
4566,27545.0,1.0,1.1580246913580247e-08,
4567,27551.0,1.0,1.1609876543209875e-08,
4568,27555.0,1.0,1.162962962962963e-08,
4569,27561.0,1.0,1.1659259259259257e-08,
4570,27567.0,1.0,1.1688888888888889e-08,
4571,27573.0,1.0,1.1718518518518518e-08,
4572,27579.0,1.0,1.174814814814815e-08,
4573,27585.0,1.0,1.1777777777777778e-08,
4574,27591.0,1.0,1.1807407407407408e-08,
4575,27597.0,1.0,1.1837037037037036e-08,
4576,27603.0,1.0,1.1866666666666667e-08,
4577,27609.0,1.0,1.1896296296296297e-08,
4578,27615.0,1.0,1.1925925925925926e-08,
4579,27621.0,1.0,1.1955555555555555e-08,
4580,27627.0,1.0,1.1985185185185186e-08,
4581,27633.0,1.0,1.2014814814814814e-08,
4582,27639.0,1.0,1.2044444444444444e-08,
4583,27645.0,1.0,1.2074074074074075e-08,
4584,27651.0,1.0,1.2103703703703705e-08,
4585,27657.0,1.0,1.2133333333333333e-08,
4586,27663.0,1.0,1.2162962962962964e-08,
4587,27669.0,1.0,1.2192592592592592e-08,
4588,27675.0,1.0,1.2222222222222222e-08,
4589,27681.0,1.0,1.2251851851851853e-08,
4590,27687.0,1.0,1.2281481481481481e-08,
4591,27693.0,1.0,1.2311111111111111e-08,
4592,27699.0,1.0,1.2340740740740739e-08,
4593,27705.0,1.0,1.237037037037037e-08,
4594,27711.0,1.0,1.24e-08,
4595,27717.0,1.0,1.242962962962963e-08,
4596,27723.0,1.0,1.245925925925926e-08,
4597,27729.0,1.0,1.248888888888889e-08,
4598,27735.0,1.0,1.2518518518518517e-08,
4599,27741.0,1.0,1.2548148148148147e-08,
4600,27747.0,1.0,1.2577777777777778e-08,
4601,27753.0,1.0,1.2607407407407408e-08,
4602,27759.0,1.0,1.2637037037037036e-08,
4603,27765.0,1.0,1.2666666666666668e-08,
4604,27771.0,1.0,1.2696296296296296e-08,
4605,27777.0,1.0,1.2725925925925925e-08,
4606,27783.0,1.0,1.2755555555555557e-08,
4607,27789.0,1.0,1.2785185185185186e-08,
4608,27795.0,1.0,1.2814814814814814e-08,
4609,27801.0,1.0,1.2844444444444444e-08,
4610,27807.0,1.0,1.2874074074074074e-08,
4611,27813.0,1.0,1.2903703703703704e-08,
4612,27819.0,1.0,1.2933333333333333e-08,
4613,27825.0,1.0,1.2962962962962963e-08,
4614,27831.0,1.0,1.2992592592592593e-08,
4615,27837.0,1.0,1.3022222222222222e-08,
4616,27843.0,1.0,1.305185185185185e-08,
4617,27849.0,1.0,1.3081481481481482e-08,
4618,27855.0,1.0,1.3111111111111112e-08,
4619,27861.0,1.0,1.314074074074074e-08,
4620,27867.0,1.0,1.3170370370370371e-08,
4621,27873.0,1.0,1.3199999999999999e-08,
4622,27879.0,1.0,1.3229629629629629e-08,
4623,27885.0,1.0,1.325925925925926e-08,
4624,27891.0,1.0,1.328888888888889e-08,
4625,27897.0,1.0,1.3318518518518518e-08,
4626,27903.0,1.0,1.334814814814815e-08,
4627,27909.0,1.0,1.3377777777777777e-08,
4628,27915.0,1.0,1.3407407407407407e-08,
4629,27921.0,1.0,1.3437037037037037e-08,
4630,27927.0,1.0,1.3466666666666668e-08,
4631,27933.0,1.0,1.3496296296296296e-08,
4632,27939.0,1.0,1.3525925925925924e-08,
4633,27945.0,1.0,1.3555555555555554e-08,
4634,27951.0,1.0,1.3585185185185185e-08,
4635,27957.0,1.0,1.3614814814814815e-08,
4636,27963.0,1.0,1.3644444444444446e-08,
4637,27969.0,1.0,1.3674074074074074e-08,
4638,27975.0,1.0,1.3703703703703703e-08,
4639,27981.0,1.0,1.3733333333333332e-08,
4640,27987.0,1.0,1.3762962962962964e-08,
4641,27993.0,1.0,1.3792592592592593e-08,
4642,27999.0,1.0,1.3822222222222223e-08,
4643,28005.0,1.0,1.3851851851851853e-08,68.0
4644,28011.0,1.0,1.388148148148148e-08,
4645,28017.0,1.0,1.391111111111111e-08,
4646,28023.0,1.0,1.394074074074074e-08,
4647,28029.0,1.0,1.3970370370370372e-08,
4648,28035.0,1.0,1.4e-08,
4649,28041.0,1.0,1.402962962962963e-08,
4650,28047.0,1.0,1.4059259259259259e-08,
4651,28053.0,1.0,1.4088888888888889e-08,
4652,28059.0,1.0,1.4118518518518518e-08,
4653,28065.0,1.0,1.414814814814815e-08,
4654,28071.0,1.0,1.4177777777777778e-08,
4655,28077.0,1.0,1.4207407407407408e-08,
4656,28083.0,1.0,1.4237037037037036e-08,
4657,28089.0,1.0,1.4266666666666667e-08,
4658,28095.0,1.0,1.4296296296296297e-08,
4659,28101.0,1.0,1.4325925925925926e-08,
4660,28107.0,1.0,1.4355555555555556e-08,
4661,28113.0,1.0,1.4385185185185184e-08,
4662,28119.0,1.0,1.4414814814814814e-08,
4663,28125.0,1.0,1.4444444444444444e-08,
4664,28131.0,1.0,1.4474074074074075e-08,
4665,28137.0,1.0,1.4503703703703705e-08,
4666,28143.0,1.0,1.4533333333333333e-08,
4667,28149.0,1.0,1.4562962962962962e-08,
4668,28155.0,1.0,1.4592592592592592e-08,
4669,28161.0,1.0,1.4622222222222222e-08,
4670,28167.0,1.0,1.4651851851851853e-08,
4671,28173.0,1.0,1.4681481481481481e-08,
4672,28179.0,1.0,1.4711111111111111e-08,
4673,28185.0,1.0,1.4740740740740739e-08,
4674,28191.0,1.0,1.477037037037037e-08,
4675,28197.0,1.0,1.48e-08,
4676,28203.0,1.0,1.482962962962963e-08,
4677,28209.0,1.0,1.485925925925926e-08,
4678,28215.0,1.0,1.488888888888889e-08,
4679,28221.0,1.0,1.491851851851852e-08,
4680,28227.0,1.0,1.4948148148148147e-08,
4681,28233.0,1.0,1.497777777777778e-08,
4682,28239.0,1.0,1.500740740740741e-08,
4683,28245.0,1.0,1.5037037037037038e-08,
4684,28251.0,1.0,1.5066666666666666e-08,
4685,28257.0,1.0,1.5096296296296294e-08,
4686,28263.0,1.0,1.5125925925925925e-08,
4687,28269.0,1.0,1.5155555555555557e-08,
4688,28275.0,1.0,1.5185185185185188e-08,
4689,28281.0,1.0,1.5214814814814816e-08,
4690,28287.0,1.0,1.5244444444444444e-08,
4691,28293.0,1.0,1.5274074074074072e-08,
4692,28299.0,1.0,1.5303703703703704e-08,
4693,28305.0,1.0,1.5333333333333335e-08,
4694,28311.0,1.0,1.5362962962962963e-08,
4695,28317.0,1.0,1.5392592592592594e-08,
4696,28323.0,1.0,1.5422222222222222e-08,
4697,28329.0,1.0,1.545185185185185e-08,
4698,28335.0,1.0,1.5481481481481482e-08,
4699,28341.0,1.0,1.5511111111111113e-08,
4700,28347.0,1.0,1.554074074074074e-08,
4701,28353.0,1.0,1.557037037037037e-08,
4702,28360.0,1.0,1.560493827160494e-08,
4703,28365.0,1.0,1.562962962962963e-08,
4704,28371.0,1.0,1.565925925925926e-08,
4705,28377.0,1.0,1.568888888888889e-08,
4706,28383.0,1.0,1.571851851851852e-08,
4707,28389.0,1.0,1.5748148148148148e-08,
4708,28395.0,1.0,1.5777777777777776e-08,
4709,28401.0,1.0,1.5807407407407407e-08,
4710,28407.0,1.0,1.583703703703704e-08,
4711,28413.0,1.0,1.5866666666666666e-08,
4712,28419.0,1.0,1.5896296296296298e-08,
4713,28425.0,1.0,1.5925925925925926e-08,
4714,28431.0,1.0,1.5955555555555554e-08,
4715,28437.0,1.0,1.5985185185185185e-08,
4716,28443.0,1.0,1.6014814814814817e-08,
4717,28449.0,1.0,1.6044444444444445e-08,
4718,28455.0,1.0,1.6074074074074073e-08,
4719,28461.0,1.0,1.6103703703703704e-08,
4720,28467.0,1.0,1.6133333333333332e-08,
